artist_name,track_id,track_name,acousticness,danceability,duration_ms,energy,instrumentalness,key,liveness,loudness,mode,speechiness,tempo,time_signature,valence,popularity,cluster_label
Zallow Chance,7w7Q79vdF19wpZdVt8QSW7,Darkness,0.415,0.442,161202,0.441,0.895,0,0.145,-9.124,0,0.037,115.895,4,0.494,0,6
TARI,52LD1G7fuLyRa5R56vc0pA,Best For You,0.0491,0.523,202327,0.6970000000000001,0.000126,5,0.1369999999999999,-6.877000000000001,1,0.151,104.326,4,0.33,38,4
Nego do Borel,5nqehpNGoRAz4wUFK3wT9k,Me Solta,0.191,0.66,161096,0.958,0.0,9,0.125,-5.406000000000001,1,0.239,144.64,4,0.484,64,1
Dear Father,7j4uXLe1hBzIUf5CsRMo62,I Found You,0.898,0.541,268672,0.16,2.12e-05,1,0.113,-13.507,1,0.0334,137.972,4,0.253,1,6
I DO,2kFO8PgGgB308QNqsLcov1,Woke Up In Kingston,0.119,0.69,175136,0.6940000000000001,0.0,4,0.075,-4.288,0,0.318,131.666,5,0.318,38,5
Matisse & Sadko,0e7Pm4P8NHNg8SppGiEt6k,Grizzly,0.0002549999999999,0.6609999999999999,164286,0.985,0.5429999999999999,5,0.0545,-4.0,1,0.104,126.028,4,0.1369999999999999,39,4
Sugarland,0DjoqXnWwbh7Sg0GJoVqTI,On A Roll,0.103,0.841,181293,0.785,0.00985,9,0.135,-3.43,1,0.0351,113.986,4,0.82,42,4
Ronald El Killa,6x10DEGVIHy6CzStZZ1fQd,Empezar De Cero,0.00952,0.821,231253,0.7609999999999999,0.0,4,0.07,-4.351,0,0.173,168.00799999999998,4,0.945,52,1
Smutelish,42yu9N4ai9BQcLsHiTn9za,Musical Voxes,0.605,0.888,39457,0.407,0.00154,9,0.141,-10.936,0,0.7140000000000001,122.099,4,0.266,0,5
Fedde Le Grand,59HJIJEKZEsCXKSRQvnvDV,Hit The Club,0.0213,0.7979999999999999,181412,0.964,0.0329,1,0.0901,-5.034,1,0.128,127.993,4,0.605,40,4
Trevor Hall,7p3vvCZoiDErCBi26LsT0Y,Wander,0.191,0.591,240996,0.6920000000000001,0.00469,2,0.1009999999999999,-6.337999999999999,1,0.0324,129.994,4,0.3429999999999999,45,4
Ne-Yo,2LHOzc5LY0LueE3mnZexdS,BACK CHAPTERS,0.0193,0.55,250533,0.618,0.00274,0,0.122,-5.162000000000001,0,0.0632,125.098,4,0.2789999999999999,44,1
Junkee,6eiz1I2CBmhjgq5sfSXmSS,Kartax,0.00246,0.866,144405,0.575,0.947,0,0.145,-8.927,1,0.0465,122.979,4,0.3289999999999999,0,4
Elley Duhé,5n3mNCdiOg3Bk4J1MbK4qt,AIN'T NO FEELING,0.0464,0.902,155629,0.6659999999999999,7.69e-06,11,0.1169999999999999,-5.019,1,0.0618,129.972,4,0.583,43,1
Sterling Hayes,2dMLAw2wZBF1tOpQBHkdyD,Drowsiness,0.308,0.5329999999999999,314227,0.486,3.19e-06,0,0.102,-8.293,0,0.0505,96.989,4,0.226,33,6
Yung Pinch,4YYgkqrFLmk18EzipHgZDf,Ride Yo Wave,0.41,0.6859999999999999,249803,0.445,1.04e-06,0,0.103,-8.55,1,0.156,171.975,4,0.5539999999999999,0,4
Huez,4QwHvMUD8EitRcY1DyiSHJ,Backstreets,0.7709999999999999,0.496,89536,0.6759999999999999,0.883,11,0.0811,-10.434,0,0.055,209.151,5,0.7859999999999999,26,1
Ty Dolla $ign,10NjuuFWru1Y02Dk5FE4z4,Simple (feat. Yo Gotti),0.3,0.8,206257,0.685,0.0,5,0.13,-4.935,1,0.162,86.02799999999999,4,0.757,41,4
Ty Dolla $ign,1PecUaxWSzBeZoNM5zY75u,Don't Judge Me (feat. Future and Swae Lee),0.0035399999999999,0.7490000000000001,242880,0.909,0.0,8,0.337,-2.8080000000000003,1,0.074,149.988,4,0.3929999999999999,44,4
Ty Dolla $ign,2Zt2ebUTOtwAw4Su11kWqK,Lil Favorite (feat. MadeinTYO),0.0129,0.6890000000000001,193853,0.769,0.0,0,0.282,-5.362,1,0.0329,156.07399999999998,4,0.435,43,4
Ty Dolla $ign,0iacTXhIesaUMVLiDsBMIJ,Famous,0.6859999999999999,0.562,200987,0.298,0.0,6,0.3879999999999999,-9.523,1,0.0862,77.903,3,0.5770000000000001,42,6
Ty Dolla $ign,3DHFVz6SHsTlLIpRPxhHxn,Dawsin's Breek (feat. Jeremih),0.00963,0.907,165200,0.7090000000000001,4.44e-06,11,0.106,-3.339,1,0.0594,129.007,4,0.439,41,1
Ty Dolla $ign,1mRiKd83wPVAEhgVltvPZV,Don't Sleep On Me (feat. Future and 24hrs),0.151,0.765,273813,0.561,0.0,7,0.183,-7.447999999999999,0,0.086,135.031,4,0.2019999999999999,41,1
Ty Dolla $ign,1mImxiunzhA7aNTlQNAXqd,Stare (feat. Pharrell Williams and Wiz Khalifa),0.0203,0.8220000000000001,289800,0.556,3.53e-06,4,0.206,-6.119,0,0.208,140.05700000000002,4,0.639,39,1
Ty Dolla $ign,1m3tpad0StyCxZRHYsqZ33,In Your Phone (with Lauren Jauregui),0.0846,0.725,150440,0.727,0.0,1,0.157,-4.493,1,0.0443,141.944,4,0.436,41,4
Ty Dolla $ign,1VJXeVuiJQc12bcZYDd8gT,So Am I (feat. Damian Marley & Skrillex),0.0242,0.642,225953,0.7909999999999999,0.00891,0,0.192,-6.073,1,0.1369999999999999,169.84,4,0.359,42,4
Ty Dolla $ign,6YYvO0aaoOVVbsQxk3Zd7M,All The Time,0.0236,0.611,183347,0.8059999999999999,0.0,10,0.0595,-4.456,0,0.106,135.664,4,0.368,42,1
Ty Dolla $ign,2EAbIrhPaI15yFQRSTg2AN,Famous Lies,0.5589999999999999,0.285,59987,0.497,0.00243,1,0.522,-10.473,1,0.0461,80.575,4,0.252,37,0
Ty Dolla $ign,1GHU4BsvvhKVCL01DG70Mp,Famous Excuses,0.501,0.351,62213,0.288,2.34e-05,5,0.0706,-12.569,0,0.0437,137.262,4,0.331,37,6
Ty Dolla $ign,3u2xVADFNXoDQZURMjXvhF,Side Effects,0.0519,0.518,173707,0.537,0.0,5,0.286,-5.349,1,0.144,96.894,1,0.382,40,3
Ty Dolla $ign,4rULWnf7cVGutTnn6KLlFH,Message In A Bottle,0.0132,0.563,152067,0.434,4.82e-06,1,0.331,-11.196,1,0.223,154.469,3,0.5429999999999999,37,4
Ty Dolla $ign,6gPEObrT42zbvaQ8c0q6Yq,Famous Friends,0.195,0.544,38600,0.757,0.00615,11,0.431,-10.327,0,0.48,113.306,5,0.748,34,5
Ty Dolla $ign,22CtNBCe8wx8sdTLJ7O3wP,Famous Amy,0.5429999999999999,0.49,36533,0.446,0.0,5,0.618,-9.213,1,0.0362,104.804,4,0.381,34,0
Ty Dolla $ign,5u9Ry2xLseqbMhEfp4CtCz,Famous Last Words,0.246,0.255,34547,0.336,0.833,8,0.245,-16.137,0,0.048,155.515,3,0.159,33,6
Ty Dolla $ign,3KrsOVHLo9akJsWtTt13J2,Nate Howard Intro,0.754,0.476,100248,0.531,0.0,6,0.374,-15.012,1,0.7659999999999999,95.847,5,0.369,32,5
Julia Michaels,2OvV4NjEBRE9v8Oo7QeUCq,Jump (featuring Trippie Redd),0.25,0.654,207857,0.547,0.0,10,0.0961,-6.598,1,0.127,173.981,4,0.507,77,1
Céline Dion,7FihoA0WgTT21DkWR7wbYR,Ashes - from Deadpool 2,0.4589999999999999,0.342,199507,0.425,0.0,0,0.122,-9.064,0,0.0425,110.62,4,0.115,70,6
Meghan Trainor,28nrOocj11pS0UVH2VM6b5,Let You Be Right,0.0292,0.8220000000000001,176944,0.611,0.0,0,0.0628,-5.448,1,0.17,105.052,4,0.5670000000000001,63,4
Maluma,4tvlbnE5Sf8KQFs3BYiBHT,Intro - F.A.M.E.,0.971,0.481,99813,0.376,0.0,3,0.354,-11.179,1,0.0705,115.173,4,0.276,51,6
Kygo,3X1VGHVBfg0KuPwydRAEHT,Remind Me to Forget - Joe Mason Remix,0.18,0.677,227960,0.579,0.0,9,0.302,-9.043,0,0.084,105.03,4,0.532,43,1
Snoop Dogg,2JK5EfRll4urFnEUfqvvZ7,"Thank You for Having Me (feat. B. Slade, Mali Music & Val Young)",0.0641,0.405,235507,0.8059999999999999,0.0,11,0.0594,-4.25,1,0.3,81.676,4,0.604,22,1
Maren Morris,2e77Qk0jbaELhNUNsYainX,Rich - Radio Edit,0.0522,0.478,207575,0.877,0.0,5,0.285,-2.962,1,0.0999,74.956,4,0.8490000000000001,42,4
Wale,2jdWwK988PmmkBDA76PhmO,Cassius (Excellency) (feat. DJ Money),0.6709999999999999,0.603,221196,0.652,0.0,1,0.4589999999999999,-6.718999999999999,1,0.391,109.278,5,0.487,37,5
T.I.,4IUwi8IMxhJApuehDhafiM,Alone,0.737,0.373,230557,0.434,6.26e-06,4,0.178,-10.714,0,0.0731,112.969,4,0.0846,19,6
Meghan Trainor,3CqT68zWwvcrY22UkhD67V,Can't Dance,0.001,0.758,180167,0.797,1.32e-06,8,0.526,-2.861,1,0.0759,106.947,4,0.7190000000000001,55,4
Dillon Francis,5iFVlhZ0EcDhgejM2iLUjI,BaBaBa (Vete Pa’Ya),0.00821,0.695,176590,0.956,0.000118,9,0.877,-4.428999999999999,1,0.0565,104.982,4,0.5760000000000001,47,0
Kid Ink,7A2mYfiUEDz9h2Rs8Ls4pO,One Time,0.0017399999999999,0.773,171917,0.98,0.0,0,0.184,-4.46,1,0.247,139.007,4,0.525,42,4
Sean Paul,1ICwTEuXRAX3Rb00zje1vu,Touch (Pop Mix),0.258,0.7909999999999999,225250,0.698,0.0,8,0.214,-4.062,1,0.264,119.992,3,0.511,0,5
Sean Paul,1x9Vr5iek0AvtHxLLznBLT,Nah Get No Bligh,0.322,0.688,244000,0.878,0.0,10,0.301,-3.2880000000000003,0,0.1939999999999999,96.011,4,0.935,0,1
Sean Paul,6k8faFDaEIl9pD3x1Ym0zU,Feeling the Vibe,0.4529999999999999,0.669,208250,0.942,0.0,8,0.0816,-2.137,1,0.341,93.15,4,0.693,0,5
Sean Paul,11hFGhcV2bIc7TsdEkcPaR,Touch,0.4429999999999999,0.7609999999999999,220000,0.762,1.73e-06,10,0.114,-2.9530000000000003,0,0.272,89.289,4,0.598,0,1
Sean Paul,0ZNuNmW9xKXZDM58oLC6Fv,Bounce It Right There,0.402,0.921,178599,0.773,0.0,8,0.0798,-6.007999999999999,1,0.2239999999999999,119.042,4,0.888,0,4
James Bay,6rLmXc0W6rS2C4BfU47UoA,Stand Up,0.377,0.433,299173,0.604,0.000137,7,0.113,-7.061,0,0.0733,149.915,4,0.2319999999999999,50,1
James Bay,6MlvaeqRJDCaU26QTFfAS7,Sugar Drunk High,0.00498,0.634,219960,0.807,0.0,9,0.153,-3.265,1,0.111,120.817,4,0.411,50,1
James Bay,0lJ8a4Cl1brPVARa0WLyOX,Intro,0.298,0.4429999999999999,59840,0.816,0.831,9,0.24,-13.161,1,0.379,96.048,4,0.109,44,0
The Rolling Stones,6UW5auurBLnZAyXkN6Cn5Z,Saint Of Me - Live,0.268,0.33,347653,0.949,0.0225,10,0.794,-4.731,1,0.187,127.695,4,0.316,20,0
James Bay,0D666EMLUFA9Ms5HZdzhhI,Interlude,0.252,0.509,61560,0.535,0.104,11,0.303,-17.43,1,0.5760000000000001,81.363,3,0.0953,45,5
Anne-Marie,5xh6JKVmYjochtEGGT0qxF,Can I Get Your Number,0.129,0.721,200147,0.8290000000000001,0.0,0,0.159,-5.215,1,0.0499,103.032,4,0.5489999999999999,5,4
R3HAB,3N0Q5ce0Q3v6MmcNwaGG2p,Ain't That Why - 22 Bullets Remix,0.00724,0.605,182400,0.92,0.0,6,0.0708,-2.268,0,0.0497,149.945,4,0.635,32,1
Chief Keef,5fRFkkMo3MZfB4Qeu0Pzm3,Carolina,0.0178,0.777,194374,0.547,0.0,5,0.114,-9.408,0,0.254,129.996,4,0.522,32,1
Chief Keef,37mu8GU1vbpixiCj8UACUw,Dipset,0.0019199999999999,0.672,159760,0.568,2.65e-06,1,0.4039999999999999,-8.395,1,0.315,140.251,4,0.22,28,5
Chief Keef,0zb319HWIaxuaCXuXFJxf2,Dolo,0.0137,0.411,209521,0.728,1.21e-06,0,0.128,-9.767,1,0.0464,129.968,4,0.0914,27,4
Chief Keef,2NtLjXJeT18BaFsiVpa6GQ,Outerspace Glo,0.068,0.638,174409,0.901,0.0,2,0.231,-4.138999999999999,1,0.23,157.924,4,0.7759999999999999,29,4
Chief Keef,0Wc2MthD60JJKphHwagH1c,Stars,0.599,0.539,197693,0.4539999999999999,3.19e-06,2,0.0971,-10.238,1,0.264,136.05100000000002,4,0.0657,24,6
Chief Keef,6bGbRJ6hgIZ7RRXDH65S3X,I Got,0.847,0.192,116373,0.768,0.0,6,0.129,-4.534,0,0.0493,60.25899999999999,4,0.53,25,6
Chief Keef,7FvOPYqVm6M2Nrr62kuDFQ,Police,0.63,0.6629999999999999,228040,0.521,2.34e-05,10,0.119,-12.396,1,0.386,140.01,4,0.209,28,5
Chief Keef,4CFFsSxEocnNpD10IIjqCe,Long (feat. Tadoe),0.0217,0.547,108722,0.611,0.0,2,0.264,-6.132999999999999,1,0.0555,140.079,4,0.237,26,4
Chief Keef,39Q0f3ahfSEcJ5wss521M3,According To My Watch,0.122,0.809,195214,0.809,0.0,11,0.693,-9.973,0,0.457,125.016,4,0.755,30,5
Chief Keef,7ue8KNnzkAroL9sgobbh9F,Driver,0.62,0.687,212571,0.8370000000000001,0.0,4,0.256,-4.88,0,0.392,140.093,4,0.5760000000000001,31,5
Bethel Music,7eFWdmQyOcFmPLLd3OUMv1,Like a Flood (Instrumental),0.265,0.2769999999999999,381644,0.358,0.8859999999999999,4,0.695,-12.431,1,0.0323,134.058,4,0.0841,46,0
Chief Keef,0RardRZGPj9ASCyLMey14E,Binoculars,0.217,0.677,250800,0.765,0.0,4,0.354,-4.806,0,0.0559999999999999,124.911,4,0.4479999999999999,25,1
Chief Keef,58SZFcJuwOqd25ExnPCkX3,We Want War (feat. Lil Reese & Fredo Santana),0.249,0.1969999999999999,171547,0.8059999999999999,0.0,11,0.331,-3.894,1,0.131,61.812,4,0.648,24,0
Chief Keef,3BjX4zHAA2CEsMVKmk0Kjz,Hell Yeah,0.0124,0.639,127451,0.5710000000000001,0.0,7,0.221,-8.834,1,0.198,120.129,4,0.518,24,4
Chief Keef,7mjmCIW0Rf02eB6UMMoz7d,Respect,0.0381,0.755,191561,0.669,0.0,8,0.134,-8.463,0,0.42,126.002,4,0.469,22,5
Chief Keef,6HAOJYNw4wQU03n2SGfDdG,In My Cup,0.589,0.662,195200,0.624,2.11e-06,1,0.2319999999999999,-6.604,0,0.315,150.036,4,0.4529999999999999,28,5
Chief Keef,2M9qCx5BxhLzGJ03gcKZaO,Yeah,0.46,0.632,222857,0.5710000000000001,1.27e-05,7,0.266,-8.247,1,0.282,140.102,4,0.243,23,5
Chief Keef,7LcbDNuILxh6or4awaGj9W,Fookah,0.178,0.541,209333,0.6629999999999999,0.0,10,0.178,-5.559,0,0.254,180.05200000000002,4,0.451,28,1
Bethel Music,6bhtfbQgEI0ijAyVaK0eAs,On the Shores (Spontaneous),0.0028699999999999,0.247,829195,0.654,1.3e-06,2,0.0785,-9.634,1,0.0369,167.282,4,0.0747,44,0
Chief Keef,2nDykGvUF6jgoQ8RV7hm3W,Me,0.162,0.6409999999999999,195429,0.716,0.0,7,0.6609999999999999,-6.127000000000001,1,0.283,139.957,4,0.3329999999999999,22,0
Chief Keef,4KzwXN12H0LcnnqzIG7m4R,Some,0.00492,0.693,249201,0.507,0.0,0,0.156,-9.082,1,0.057,120.02,4,0.0733,25,4
Bethel Music,4hirhjo8hDHp47oGsOXsQO,Come to Me (Spontaneous),0.0533,0.271,583470,0.48,2.61e-05,9,0.0969,-9.215,1,0.0283,147.969,3,0.113,48,6
Chief Keef,5Q2RHnFtJVhu0tFrCs3I4J,That Is Not,0.136,0.768,170547,0.317,1.63e-06,8,0.157,-9.867,1,0.249,135.07299999999998,4,0.415,26,5
Chief Keef,7KLlmpFzdQx4ACGBbBr4jp,Face,0.2739999999999999,0.625,351107,0.312,1.38e-06,1,0.174,-15.973,1,0.595,178.25799999999998,4,0.397,24,5
Chief Keef,22wv8ihMZKf0Cc11CCgdd1,Pay Day (feat. Tadoe & Terintino),0.00499,0.7290000000000001,215528,0.759,0.0,1,0.324,-6.532,1,0.25,147.043,4,0.342,26,4
Chief Keef,70dLwPo37sPhOI04xaYYnO,Sued,0.288,0.721,210857,0.684,0.0,1,0.114,-5.477,1,0.2739999999999999,139.963,4,0.718,24,4
Chief Keef,3kQQMUFj4DoqdjoT8ivnx6,She Like,0.59,0.476,202214,0.455,0.0,7,0.125,-11.639,0,0.0868,114.95,4,0.4379999999999999,24,6
Bethel Music,34TaDA5GzARZZ8Ksmn7Mmm,In Over My Head (Spontaneous),0.0225,0.261,485574,0.519,3.93e-06,9,0.0794,-9.191,1,0.0302,141.946,3,0.0824,44,6
Max Richter,56oReVXIfUO9xkX7pHmEU0,On The Nature Of Daylight,0.154,0.065,371747,0.341,0.8540000000000001,10,0.109,-12.743,0,0.0482,65.38,4,0.0334,58,2
Max Richter,6a7vpKrVXdAyMItaQI9ZYS,Vladimir's Blues,0.995,0.375,78547,0.165,0.901,9,0.105,-21.918000000000003,1,0.0676,114.728,3,0.0581,63,2
Clyde Otis,0fVUKrJpQM7jMTgOABVkyi,This Bitter Earth / On The Nature Of Daylight,0.184,0.0913,372747,0.302,0.7809999999999999,10,0.107,-13.254,0,0.0396,79.317,5,0.0363,44,2
Max Richter,05ST29gNqPs6wqLX3YnR4T,The Blue Notebooks,0.939,0.477,79827,0.235,0.196,7,0.2239999999999999,-28.738000000000003,1,0.12,107.667,3,0.5770000000000001,38,2
Max Richter,37xq4ONkOsboVdMMkYhdOm,Horizon Variations,0.993,0.293,112613,0.0179,0.927,3,0.104,-25.089,1,0.0382,68.994,1,0.109,50,3
Max Richter,4cXFtk0n7aPjiypuF1HFaA,Shadow Journal,0.924,0.26,502987,0.103,0.7440000000000001,7,0.6579999999999999,-24.853,0,0.0462,143.20600000000002,4,0.036,38,2
Max Richter,6h3detvfBsYvepS77rckEv,Iconography,0.972,0.298,218853,0.163,0.904,7,0.1009999999999999,-20.432,0,0.0428,68.797,4,0.0385,40,2
Max Richter,5ZN8rZBcZKqGFcAD8er941,Arboretum,0.962,0.344,173533,0.272,0.491,1,0.172,-20.139,1,0.0448,183.889,4,0.178,36,2
Max Richter,0xyUCEk6IkYMN6asvcavk9,Organum,0.629,0.184,193480,0.0437,0.662,0,0.135,-22.579,0,0.0388,70.517,4,0.113,39,2
Max Richter,2ffwBvpsQhgXyU7zBUOhwP,Written On The Sky,0.993,0.349,100013,0.119,0.906,10,0.103,-25.234,0,0.0482,136.278,3,0.181,61,2
Max Richter,0tYuVSs2DqXhtXT4JzDWSt,On The Nature Of Daylight - Orchestral Version,0.7070000000000001,0.128,396067,0.159,0.855,10,0.122,-15.429,0,0.0446,98.063,3,0.033,44,2
Max Richter,5OiQrtOkyU2sY7UPmGtUYJ,Old Song,0.278,0.2789999999999999,131400,0.0613,0.779,1,0.107,-34.122,1,0.0497,129.509,4,0.1969999999999999,35,2
Max Richter,3u7yhrMVrJ4qpe0jzDnEmT,The Trees,0.8320000000000001,0.231,472760,0.306,0.943,7,0.345,-13.729,0,0.0473,114.661,4,0.0314,35,2
Max Richter,6lvJV4kU2oXyjeP2QoXK7k,On The Nature Of Daylight (Entropy),0.228,0.174,413800,0.235,0.894,1,0.113,-14.816,1,0.0422,117.351,4,0.0347,37,2
Max Richter,63BuWRRIrcQlxuxPmU87kQ,Vladimir's Blues 2018,0.992,0.362,89960,0.153,0.885,9,0.087,-29.361,1,0.0494,98.847,4,0.0386,34,2
Bethel Music,6HAjmwpuDZV3sxR8bbD9JL,Cornerstone (Spontaneous),0.00295,0.372,489240,0.6629999999999999,5.78e-06,11,0.6859999999999999,-8.166,1,0.0331,142.833,4,0.183,44,0
Max Richter,3L3pw1geFsZOVuk21Yuvzl,Vladimir's Blues - Jlin Remix,0.34,0.6709999999999999,225373,0.562,0.537,4,0.108,-7.445,1,0.044,113.977,3,0.536,33,6
Max Richter,66ryeLWoLiiUzqI04NuLGB,Iconography - Konx-Om-Pax Remix,0.00276,0.659,235933,0.657,0.858,7,0.305,-9.975,0,0.0308,111.992,4,0.179,32,1
Bethel Music,2HvX1XCJrpckOrYmoCRrUG,Breathe Out Your Praise (Spontaneous),0.424,0.315,413960,0.268,1.84e-05,11,0.0965,-10.265,1,0.0335,114.718,3,0.0964,45,6
DJ CJ,40CATVQxahpDl5e6e81kQt,Nightmare,0.0176,0.7120000000000001,35418,0.414,0.961,11,0.0422,-12.281,0,0.0597,173.4,3,0.929,0,1
DJ CJ,6JtA0smd3zFwnQ4PZl5yR3,Nightmare - Instrumental,0.0070799999999999,0.722,35418,0.529,0.946,11,0.0404,-13.523,0,0.201,173.40200000000002,3,0.28,0,1
MGMT,03aQI0sIzBaJePqrPQow4R,Little Dark Age - Ghost Vision Remix,0.0262,0.6709999999999999,458067,0.862,0.21,11,0.099,-4.913,1,0.042,97.489,4,0.474,34,1
Almighty,2iem120fub5Pciu6SGaLCi,Cookies,0.00405,0.7859999999999999,120360,0.5870000000000001,0.0,4,0.0996,-9.764,0,0.53,144.215,4,0.124,16,5
Almighty,1ky5d6NOCgxgpXzoRv5HgT,No Budget,0.00545,0.759,150408,0.496,0.0,6,0.103,-9.219,0,0.308,129.991,4,0.138,19,5
Almighty,6fQ3V8H0nh0QDZWsXRtKMN,Dirt Cheap,0.0051,0.732,155928,0.525,0.0,10,0.3339999999999999,-8.86,0,0.315,76.965,4,0.408,6,5
Almighty,4TfELQIEnUaisUjQSAVAu4,Do Not Distrub,0.0252,0.67,152544,0.5329999999999999,3.8e-05,7,0.109,-9.194,1,0.261,119.549,4,0.248,10,5
Almighty,7a1I9V1T8pLBfAMPG2ss9B,Finally Flexing,0.031,0.5579999999999999,143760,0.715,0.0,10,0.154,-7.512,0,0.2339999999999999,140.046,4,0.381,14,1
Portugal. The Man,4SuZqFKwWKKWbRFEU8kyvj,Live In The Moment - Hook N Sling x Slow Magic Remix,0.0105,0.747,236129,0.66,0.29,11,0.0252,-4.447,1,0.045,124.018,4,0.6970000000000001,39,1
Matoma,7uV279BDUnHnn1r99mLUFo,Lonely (feat. MAX) - Steve Aoki Remix,0.11,0.6559999999999999,175814,0.8320000000000001,0.0,11,0.0814,-2.99,1,0.078,86.021,4,0.436,34,1
R3HAB,77Yf6fCUnFlqb5a18kFAmn,The Wave - Crossnaders Remix,0.0108,0.636,199059,0.8220000000000001,1.29e-05,7,0.387,-4.378,0,0.0599,170.005,4,0.346,32,1
Skrizzy,4fzS90JqyjgfGOkU0311Xr,Drip,0.0262,0.621,147775,0.51,1.56e-06,2,0.205,-8.9,1,0.258,75.569,4,0.242,0,5
Portugal. The Man,076HfOLxa8acoaBXZ6nW76,Live In The Moment - TOKiMONSTA Remix,0.00213,0.665,195246,0.759,0.0375,1,0.151,-7.159,0,0.0313,114.984,4,0.0891,35,1
Tru Real,3S0aabYx4fZ4Zqj8BcxWSc,SHAKE N BAKE,0.00266,0.812,201778,0.7170000000000001,1.52e-05,10,0.444,-7.42,0,0.103,134.976,4,0.755,0,1
MØ,6lXmPzvaxcMwFNDyLlC7xF,Nostalgia - MK Remix,0.000957,0.78,353874,0.7709999999999999,0.537,11,0.0802,-9.461,0,0.0381,122.993,4,0.7490000000000001,37,1
MØ,1CygybE2oDAWeDOlVbdlyv,Nostalgia - Claude VonStroke Remix,0.00104,0.662,218360,0.943,0.698,11,0.129,-5.147,1,0.0589,124.983,4,0.75,30,1
Future,66o1ASfm0LDUL2EoNQxoRc,"No Shame - From the Original Motion Picture Soundtrack ""SUPERFLY""",0.162,0.362,234419,0.755,0.0,2,0.342,-7.187,1,0.311,173.71900000000002,4,0.236,0,0
Waka Flocka Flame,4NSzDOkM3JTfYYQZaEztoK,You The Type (feat. Wooh Da Kid),0.00579,0.767,203737,0.605,0.0,8,0.3879999999999999,-12.258,1,0.344,141.945,4,0.478,9,5
Marian Hill,6IzDxcFJJoM2sxMLWGYDsS,Don't Miss You,0.258,0.894,206947,0.3429999999999999,0.00224,6,0.0959,-9.004,0,0.386,97.036,4,0.384,38,5
Waka Flocka Flame,40zpvYGtQWjWfbeEX58bYc,50k [Remix] (feat. T.I.),0.00196,0.843,214491,0.634,0.0,2,0.0971,-5.32,1,0.107,144.035,4,0.293,14,4
Waka Flocka Flame,55gPcsGvP1VGTqn6k5eKxM,She Be Putting On (feat. Gucci Mane),0.0036899999999999,0.7929999999999999,285753,0.83,0.0,6,0.711,-6.787000000000001,1,0.252,130.048,4,0.57,19,0
Waka Flocka Flame,6gJgPQIRTFRIgVa3aw9OMH,I'm From Grove St (feat. Wooh Da Kid),0.0429,0.632,254616,0.618,0.0,11,0.123,-6.212999999999999,0,0.0364,139.961,4,0.0917,5,1
Waka Flocka Flame,1jD9MV2jWWt73XzUwtly1L,Bicken Back Bein Bool (feat. Slim Dunkin & Wooh Da Kid),0.148,0.748,254067,0.649,0.0,8,0.0569,-6.541,1,0.148,132.014,4,0.479,4,4
Waka Flocka Flame,7rlXgpHwsgoCmi9VlemaNH,I Don't See you (feat. Gucci Mane & Ice Burgandy),0.185,0.7759999999999999,245316,0.431,0.0,1,0.1689999999999999,-6.907,1,0.142,125.983,4,0.0539,4,4
Waka Flocka Flame,0QxN99d9Kwf6TsQmEMUzQB,Bricksquad Trappin (feat. OJ Da Juiceman),0.0386,0.7340000000000001,200777,0.731,0.0,11,0.3289999999999999,-5.609,1,0.0622,144.069,4,0.391,6,1
Waka Flocka Flame,0H8BHaZcjbExSnbnXSkqAt,Money Maker,0.174,0.8290000000000001,246335,0.725,0.0,10,0.102,-2.8510000000000004,0,0.126,153.01,4,0.726,8,1
Waka Flocka Flame,2oEqMZgxHcG9e7S1EoR0lZ,Call Me Inky (feat. Wooh Da Kid & Slim Dunkin),0.121,0.8320000000000001,286328,0.5670000000000001,0.0,2,0.397,-5.195,1,0.0497,129.971,4,0.3879999999999999,5,4
Waka Flocka Flame,5SAgUmYCPUo1Cu64BnV8Wp,Wildout,0.0037799999999999,0.807,221962,0.494,0.0,2,0.41,-7.734,1,0.0524,134.971,4,0.284,4,4
Waka Flocka Flame,4a0ZOOqphZutLjFlQ7CJNJ,Uh Huh,0.000717,0.434,319791,0.649,0.0,1,0.391,-7.457000000000001,1,0.131,134.486,4,0.253,4,0
Waka Flocka Flame,3ToABaQUZ2yprFT5D1bQHZ,All I Know,0.0158,0.466,184947,0.677,1e-05,8,0.373,-5.541,0,0.0572,130.109,4,0.213,2,0
Candy Man,4c4xD02cEyNQACoFKBnddZ,Eieio,0.0251,0.696,186438,0.757,0.862,6,0.473,-7.047999999999999,1,0.0336,127.975,4,0.0742,16,0
U2,6ukU1FnnEFDqOrZM7PsjP3,Love Is Bigger Than Anything In Its Way - Acoustic Version,0.308,0.432,216315,0.36,0.0,4,0.0898,-8.424,1,0.0289999999999999,177.59900000000002,4,0.175,32,6
Vance Joy,1Ld2ydImZxI5von5VGN7Fd,Saturday Sun - Acoustic,0.767,0.682,161036,0.364,0.0,8,0.119,-7.94,1,0.036,100.906,4,0.622,42,6
Nils Van Zandt,52qN8NFhY7lFVbFnb85r8j,Kalinka - Extended Mix,0.00264,0.738,218349,0.8909999999999999,0.784,11,0.0571,-4.012,0,0.125,128.004,4,0.142,27,1
Marian Hill,4E0NcJ4aCWL73kG1y8ly13,All Night Long,0.0409999999999999,0.667,197080,0.242,0.000105,5,0.0691,-8.086,1,0.071,141.856,4,0.1009999999999999,42,6
